PC1,PC2,PC3,PC4,PC5,PC6,PC7,PC8,PC9
-0.436998822986374,-2.621077070021596,-0.7257601254008241,1.348028273913479,0.9030874133546144,0.5466212060916715,-0.160737122765379,0.8081128293886379,0.2806938529276051
0.4886477290706823,-1.5309762152115274,0.4122847692585764,0.23503247398101118,-0.15550623359912102,-0.07391722959490091,-1.0444745866459533,-0.3384265475189325,0.8115552464656777
-0.8990055399289976,-0.8037922835378235,1.477348989043728,-1.3533278925105505,-0.7791584059168947,-0.18549612953894415,0.18881432977927803,0.1380468829589386,0.21359536042834287
1.1663619841361226,-0.10335246687295829,1.0405659034093975,-0.21916997701844895,-0.6580128928378949,-1.126817516664216,-1.058439836920199,0.11272745431907147,0.18199537292820867
0.4765169845135486,0.9959248028293951,1.105373973099657,0.6964878555395814,0.6212738314646647,-0.7601834043940673,-0.667760465332697,0.049387377887606956,0.048430858850451834
0.38601081672514176,-0.5667951855070087,-0.7085039520206123,0.06339663571776259,0.055378880217583824,0.06856078080623527,0.49641724662220854,0.30256069392343726,-0.6196177600804162
-0.3095673917311105,-0.4938135683539171,-0.16979141468013517,-1.0266008249963166,0.08833864688464789,-0.4600190035577798,1.4695995867873866,0.47441758740703127,0.25273109573181873
-0.4904844677126258,-0.32389359755300384,1.1848964768898596,1.180650967696756,1.0038571298380614,-0.6837200828461193,-1.0990246295792927,0.23593802299329536,-0.33320848955391674
-0.13323311504192825,-0.8909531389634351,0.03401881972257529,-0.3947486539184716,0.24187843533081405,0.06667057959259483,0.22325956497035304,-0.40708721998626063,-0.11774470339508286
1.0675623993927368,1.3792425315152776,-0.7060967652486665,-0.8662378131038978,-0.12291400109367062,0.19058695830354927,-0.15798221887408592,-0.9253263439209172,0.12902501684361703
1.440955379717144,-0.19405637430961192,0.9317950808497373,-2.1126861720633534,-1.7572021824214656,-0.283649677207613,0.22467639251733995,-0.27747274002557254,0.20910608444449413
-0.06749119857798948,2.712518019184943,-0.43357790708678384,-0.3768438046482377,1.8353936614291402,0.03549701397437122,1.4193526534037906,0.38155431760270186,0.021478628113489155
-3.2352015002072183,-0.37970406615976177,-1.1645434493013325,-0.30166105759563605,0.09330359766630184,0.2943523113203393,0.5519181390106562,-0.15081118801797283,-0.29876786688196566
0.6922308535670205,-2.0524663370901726,2.0040530566770856,1.8033511994424503,-1.1404499322540085,-0.3946632748035099,0.3980921902997566,-0.15565153878325658,0.13707580201630595
-0.2864828135249543,2.4962221943497958,-1.3828480525793423,-0.48680875370377696,1.6070541319474765,0.27868231368931023,-0.8074537445134764,0.2607862991200501,-0.6541514147217296
-1.2882388678302952,0.5327636464418781,0.87141288441108,0.19332981553679768,1.3107234012378404,0.13037776312182917,-0.3665404997305592,-0.42208622406615204,-0.04277509939425428
-0.7068631780875825,-0.6536188687718307,1.1801922660124988,-0.8517681345021524,-0.27227025877993677,-0.5392042054487587,-0.32695959201266794,-0.06637138072005545,-0.1069249184305815
-2.230258450648068,-0.5123586678699001,-0.5855973913951297,1.4294900078130794,0.8957852826118139,0.1401744780554191,0.3228041220454226,-0.07754127310893318,0.4424860399725344
-0.9800421060685903,-0.1964756890538841,0.32099448969835,0.943969509851493,1.1963958069529512,-0.3657194009267793,-0.4652795996622611,-0.6958091540148285,0.06405867497047103
-0.2591031299059608,-0.11929477516171473,-0.956752567882394,-0.9574705109713025,0.476772829154608,0.49175131536404065,0.8535999171995428,-0.038638814258065896,-0.08425102290518985
-0.7131089255683699,1.4828832798650784,-2.0484820046079557,-0.5552608064132293,-2.1533807700016943,-0.9134358791720684,0.4004573188218878,-0.2163138242312716,-0.14504742420059785
-1.4170018458059226,-0.7152168827205678,-1.5836668233249425,-0.14639200284781723,-0.07658109163103152,0.7895856059468713,0.17579397176160047,-0.0772556446408811,0.2067451887915399
-1.5972603868745723,0.36489056713231505,-2.45765674306688,0.8546974866511327,1.1268656118653013,1.2453810799917346,2.401083589845869,0.8564155016666647,0.651941806105178
-0.7677988412828439,-0.08902381386974806,-0.49022206378943584,-0.058713503119698786,0.420785899097455,0.08780454600353864,-0.24372836041798338,0.018114301001912827,-0.13350742081107092
-0.2714410897007372,-0.9235842436458371,-0.011613461208896567,-1.1217160786603266,0.436866034283122,0.7573429049633206,-0.41387042924776896,0.483907469790605,0.24159672497452112
-1.6331040713710212,-0.08362629357646942,-0.04909118818194538,0.06883599608977581,0.3330207214859515,-0.09013647992802684,-0.22347550295416102,-0.3121637411352329,-0.05940094612518469
-3.0876220617209897,-0.09184980469096878,-0.23669549785655894,1.1790893366547381,0.9262511228016806,0.3435005886506958,0.8878260565841012,0.08767906657736517,-0.08308423886560436
-0.806608214461439,0.027947589864750485,1.0322564449728817,0.7141297807190318,1.2520807569898587,-0.2846374704218083,0.46657238155859776,-0.15064505614889398,0.15463649644217192
-1.8211530432774574,1.319986499023038,-0.6665872549727179,1.1674514916915943,-0.11220974707278264,-1.0747357220246718,0.5581537517229476,-0.4432959346797328,-0.048334354694474176
-0.6659953939945779,-1.1594049893919018,-1.1213266998018185,0.8484449814062586,-0.7270938846398014,1.2074986683395528,0.13068864868605737,0.18726344276745624,0.5564808407044037
-1.9586489602241774,-0.6196742136321468,0.07674414172226546,0.4792299864764684,1.2772161096115924,0.181635727686729,0.04546250088851625,0.14753080961933634,-0.4143068418207427
-1.5953745066926444,-0.16989224155910318,-0.12756938681657987,-0.17293077258005968,-0.6470532432478785,-1.2443201781618756,0.852993105576899,0.016129509841715444,0.026504846948655833
1.2755595511628564,-1.3001346187544105,-0.6991172492215719,-0.3745338024249431,-2.0298745120502204,-0.7100502660035496,0.5466090470348787,-0.7596936165566388,0.002897325500799999
2.370975717166272,1.1459345667164182,0.4134559109700492,-1.961582528776687,1.8122084660723954,0.5266014398930163,0.4219631689060805,0.47786214537758565,-0.04779724726027996
0.493132420270226,-1.3248685039480217,-0.5603564132496727,0.18672500205977546,-0.842583193958088,-0.08397363247176118,0.48842644884606523,-0.39401821801851533,-0.24300617626407972
4.062333818562306,1.256359699741427,-1.515309950448191,-1.8062161673274197,0.026298335540881033,0.3898004819773042,0.7693154742181622,0.019538812197190506,-0.08893581581730582
-0.150706344521501,-1.5244914135391905,-0.8014168034231498,0.07571029965597194,-0.8155921162138903,-0.3440941531945461,0.5163087158712125,-0.16893474614706605,0.05642583832548897
2.263708571463047,-2.3458618483408076,-2.0317414062287287,-0.27618426016968367,-0.764919252965128,0.8978532059471238,0.5325415419847388,0.44527322860274826,-0.6872730819920375
-2.0605143324153423,3.507562233500762,-1.4454671873326077,0.8786374924202661,1.3772822628321082,-0.47423089415305686,2.062887394657077,0.8715337677278265,0.2648791375878505
1.1943442502569603,-1.038428850067425,-0.7019564513668453,0.01315223465337197,0.13349676679882963,-0.20623077785453164,-0.376062805520615,0.1775793278774823,-0.25107380567300397
-0.4967500923756532,0.3952880236267076,-3.0243456165196996,1.6737089667844582,-1.3053413841620716,-0.0713713236418396,1.79164666183246,-0.31918876969220766,0.5825085965188519
-0.8421821061531328,1.5072749320860173,0.032939757595715304,-0.44299189303983005,-1.4441400744623314,0.07459292042018655,-1.2975108125021906,0.3865684045831871,-0.006270285237072586
-1.183461781211813,1.1212823279545867,0.5948888597307068,-1.1192495978912314,0.319919992139728,0.03417069445477898,-0.2821635393874046,0.12347938703566508,-0.306462802348576
0.3142981305357784,0.3888017058859762,-1.358234278051053,-0.3873490700557853,-0.7591282330729681,0.25955394129277454,0.24534595523095368,-0.6584479719227109,0.35542287075103796
0.6323547812279402,-0.015969430565744968,1.49918881558132,0.8520814134045442,-0.34676945856994357,-0.7422108209575868,-0.5324597898532417,-0.8374957357062077,0.0015950928170780068
-0.6621083268345227,1.1883942949354713,0.6630968152465555,0.8775015113996286,-0.2735903505735965,-0.8951181705524628,0.858725914415708,-0.7016581618340484,-0.26655770679061064
0.19977540425200482,0.5528708802151318,0.5773409840694788,0.8934238996096803,0.9719670391324104,0.024635477291010333,0.6182345329691148,-0.06043978006280033,0.006545845289037932
-0.7241407370361806,-0.6246085006524401,-0.570697640846314,-1.5614595637830904,-0.13519567721595757,0.2050593639073079,-0.05099222342928394,-0.5683403721012649,0.1023619141006086
-1.509230190536899,-1.1486457555398766,-0.9867767662666486,0.2068403743709264,0.30446658182254444,1.428737682544728,-1.4578664589202295,0.47424921956164323,0.2970358027663555
0.8614093700925242,-0.34307495941127586,0.7872868023474743,-1.0635308029804642,0.588494469096454,0.37016446171404116,-0.8900139413332363,-0.10733622623863466,0.1267484201080891
0.7112206326651166,0.1969090810411538,0.3594082977479715,-0.699569290638958,1.6393057400250723,0.921813855577695,-0.1886447152266482,0.08062993926741624,0.09452524106603824
-0.33775493159914083,0.3145137394602682,-1.2518312611919147,0.8120940588988887,-0.8049516281245684,-0.4875439642925303,-0.11735988720847523,-0.4295645187232709,-0.1528825269415204
0.48524563054427633,-1.024841805767121,-0.14073804542802323,1.0160823892686632,-0.47006326494946166,-1.3588913440704078,-0.45187356577216514,-0.08891434470198978,-0.05566651074345522
-0.9127901210385387,1.6786873781695577,-0.25343848976251443,0.5831447970671944,1.2980183267135996,0.2666656749196314,1.4403959662322656,0.05959904982412942,-0.2638234577311345
2.304937711454736,-0.15994705322406375,0.5634552385437065,-1.0732859316509107,1.1526529789266629,0.12068706068795701,0.6276378217048797,-0.0731977524330041,-0.3656175510229149
1.1441142350446125,-0.5531871067341553,0.5870002129178314,-0.3206129546343029,0.12113964448090506,-0.9827073702059658,0.7944732116483953,0.035898062576121895,-0.07121327903833327
-0.6226530246547812,2.09779122328938,0.8980933598437526,1.5509219713439522,-1.087613640594897,-0.21584057523860808,-0.2914046876066911,1.1087726330283674,-0.040786084215483395
0.6795203194636372,3.2650656047940303,1.6719363900656041,-0.6938842377418407,-1.3646321255717753,-0.5034094502968416,-1.0627414432960125,1.2566201441446638,-0.02125372227279374
-0.18055445934314268,-1.2873155353071954,-0.3302183222427919,-1.5868121418956953,-1.6477463310419893,-0.20097135593667836,-0.015248569185361813,0.2698675558075223,0.08953324967747363
-1.0818099048500365,1.6393906794803803,-0.09500612959049774,0.058501910382894776,0.6880804521231797,0.6246130653889026,-0.4803159530906956,-0.2957876654455933,-0.3312975800111658
-1.87040173264278,0.1822312239907714,0.3360990675098097,-1.0043904529996615,0.449580701173416,0.15644080129546173,-0.32172554187805236,0.03650464940196278,-0.29005318902168165
3.0516453875219756,-1.549383415086189,-0.3560288732055193,0.391470291111908,0.6645653063684657,-0.19786307219027433,1.2349824649113743,0.34803318265267535,-0.21035473914444058
0.08750877183178343,-0.3062334845385488,0.8253531946318303,-0.6534712878666662,1.4035891593517515,1.250415589922987,-0.70202529897359,0.2369825853318377,0.18526911831130324
-1.7532507725890865,-1.3630144951022893,-1.4863433666160624,-0.7796208379162053,-1.071900151379653,0.5306937244962519,-0.664969812804343,0.10902149385771241,-0.08279390842060706
-2.2891049746578,-1.9309190953250759,-0.0687342788622991,-0.44675598422212304,-1.2664432609114997,-0.5576638362861207,0.48929852531913925,0.08938199073566468,0.3252939037334613
4.5103686795085265,2.0036570018908724,0.4028372620550213,-0.977490886376997,-0.8822267925283825,2.9744955338061088,0.4144224751586818,-1.3041903913193793,0.34242044247801834
-2.4978808652182765,0.9157427849517012,-0.2612412985018306,0.6986740731238236,1.325962299172065,-0.12548027442248352,0.9491546713518829,-0.4309144801412113,-0.12929377427675046
0.5161323438511257,0.3930808714134763,0.3306538802703866,-0.4578828477980854,0.5091630945964337,-0.9081938586698505,0.23147082410371755,-0.09998063018241907,0.07626201315163894
0.9855435651189123,-1.149068087565801,0.6759361101491533,0.25867043722589966,-1.4440350965451727,-0.3109939945996086,0.2811061507282075,-0.8032094594582907,-0.28085328815484
2.593944595757287,-0.13551708185956435,-0.2969447565112851,0.7828801784272185,0.6741045835982065,0.026540922282724887,-0.16145332592090733,0.2306624633841545,-0.027138076954338956
-0.8326998399306627,-0.8219787276058881,1.3608412063527353,0.14759136976787768,-0.5306899168538343,-0.9456113055560654,-0.6526799253391905,-0.031464738468196245,0.08264100220516496
-0.910702386303979,-0.49097133371370444,0.3100465230578771,-1.2924373324093852,0.5041653976798899,0.22543977269227913,-0.026447837277598887,0.3574418777930465,-0.05063640423677793
-0.04279738114057593,0.6495116322275319,0.11951396995809803,0.29321228802271343,1.3655773948523342,-0.2856315830528734,-0.3791136593012912,-0.2855766995722099,-0.08659985398439267
-0.07576605349547763,1.4385257636282627,0.23351603538949892,0.4539848123281371,-0.26915204205910465,-0.29756366616581836,-1.5952105234087643,-0.9911010865576568,-0.12933870352848845
-2.4012257083954314,-1.0796982612495722,0.7477011697759832,-0.9557233452434674,-0.9399008903662985,0.022705217115616214,1.1535009334321424,0.172917187552348,0.29219758265232143
-0.34433313933984605,-0.2604793474159481,-0.5940372951999742,0.6315235022862391,1.2743821062579408,0.39259001160995916,0.30602400302834026,-0.11627028262309326,0.2860627582830409
-3.0889090051454304,0.09764417029657614,-0.3705252971154463,0.40049017863080866,0.3649682048571302,0.6308318463472324,-0.9302445474603148,-0.4007880985366771,-0.16416158022378746
1.1913199727510184,-0.6543386029076338,0.017316881213087033,-0.44819244181991413,-1.6084733175109862,-0.6505443184412859,-0.7661376818584802,-0.2746880704997371,-1.188435188091524
1.3384400410181991,1.3241598198142648,2.907538735495421,0.6555243731913691,1.2703248134736838,-0.7955177154767042,0.06291172574455828,0.5409004489421975,-0.10658240881034568
0.14409027242023814,0.49004967458737836,0.26413051736195725,0.1941773223827514,-1.4133836759310217,-1.3710899573674376,-0.20696594051400485,-0.8235596528212575,-0.18015193479095348
0.09143175022852183,2.812926710364651,-1.8262633040198186,-0.3400495151758201,-0.1276344958208303,-0.47172307999429813,-0.08925098237644144,1.2958194071095492,-0.4098673873663512
-3.1390385803667087,-0.5931028352991022,-0.034649891508293805,-1.522585535867176,-1.558551390855525,0.29958806529309967,-0.04412797843656979,0.5413568422216519,0.16854901619979845
-2.7572628503561094,-0.46449391455303257,-0.485108159124643,-0.9491781151525192,-1.0548835590699563,0.9806749873185779,-0.23107905679129048,0.28810763308325354,0.04779026419936262
-1.7282569492572015,-1.8364445172101405,0.4046544301434785,-0.5987832832002632,-0.4224993336513914,-0.19689336415937397,-0.4303825108402899,1.0729467350967499,0.10578437523862834
-2.806004400565066,-0.6448467658093661,0.01186364758872072,-0.6561626728246998,-1.51018243734514,-0.06219380051920883,0.2597423873986433,0.9495151079352923,0.06418748148686841
0.5132389099613051,-0.8439160505138733,-0.6240981191746252,0.11965984669788858,0.6370319125370254,0.6816869551403129,0.002072439007148441,0.48380070337342446,-0.9816543308988704
2.8322302029469886,-2.1118215073695445,-2.5897836454090233,-1.5713213216797326,-1.4051833913676044,0.5385617094271602,-1.0846598042475992,-0.4172518763194978,0.048897240566636246
1.0366652282870785,0.04876565899145329,2.0255845039981226,-1.1303864995245976,1.8013881657691784,0.8512271617261982,-0.11722558254885891,-0.3337291488489147,0.030299663496423348
-0.11687270379950276,1.5629957839455766,-1.7840059041183551,2.514850312922073,0.5690533058879231,-0.44192929960577537,0.5342619479434019,0.5951119258523763,0.5493474274846929
2.585064381036801,-1.9063795493395397,0.6244688870407524,-0.43530085134929475,0.6681536553632491,0.6763172854315536,1.2641185494362273,0.009031107065123159,-0.05604169480793304
-0.28302168695547686,-1.6415920010597318,0.18334400025292932,-0.6802223873210327,-0.3619017109562647,0.20285556163142937,0.05519975319121026,0.21751072473638863,0.03572839174672295
-0.14110688583056205,0.00972245749745961,0.5207545404691923,-0.973497903527815,0.4818510201271905,0.004568585730014986,0.5111019230493259,0.022693613053368138,0.14063507314821788
-0.7278807862883526,-1.3119284431992284,-0.8873085875295113,0.655627750293952,0.7237053782465315,1.5627916771297403,-0.8362312961367852,1.2184634272758128,-0.14757378417966793
2.382389114741928,-1.2689677149584362,-0.8644556099524056,0.663870493001242,-0.6301823315076113,-0.9341384954214595,-1.1055128272137795,0.5980599351872101,0.5436540584303808
1.8212292858994474,-2.131815928006182,1.9388711865348704,-0.4207446839670184,1.1274884862788614,0.11894238803298184,0.3203208204203071,0.6369039265055315,0.16292209119373996
0.6137358623345543,0.8398981094771706,1.477441522533616,0.35051109176798645,-0.0589934714143355,-1.3422719145916382,-0.9894251636978277,0.29531983787270655,-0.24541087111237542
-1.5890858379498327,0.22102514747391783,-1.1708514017201765,-0.26872193343149736,1.5253562745344038,0.9397378596019215,0.43986123285354783,0.15107762108777315,0.1291893410690203
4.341795233631412,-2.9460698838390473,-2.2605158205755664,-0.07618043932973453,-0.7458008971134324,0.7061778821403183,0.11195606481014289,0.06639756980069293,-0.15172054513436764
0.8169414590349517,0.08686594369250451,1.32839733956685,-0.7419140886720317,-0.1876892446975748,-0.745108166719732,0.06836286236230482,-0.2918191358662818,0.028153622450903942
